Index,Date,Title,Outlets,Country,NATO_url
9,24.12.2015,The Daily Telegraph published an article where Dutch investigators of...,tass.ru,"Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-daily-telegraph-published-an-article-where-dutch-investigators-of/
0,24.12.2015,Germany pulls its Patriot aerial defence systems back from Turkey,southfront.org,"Turkey, US, Germany",https://euvsdisinfo.eu/report/germany-pulls-its-patriot-aerial-defence-systems-back-from-turkey/
1,24.12.2015,Germany pulls its Patriot aerial defence systems back from Turkey,AC24.cz,"Turkey, US, Germany",https://euvsdisinfo.eu/report/germany-pulls-its-patriot-aerial-defence-systems-back-from-turkey-2/
2,23.12.2015,Germans are worried about the trial between Ukraine and Russia...,topwar.ru,"Russia, Ukraine, Germany",https://euvsdisinfo.eu/report/germans-are-worried-about-the-trial-between-ukraine-and-russia/
3,23.12.2015,The Christian faith is persecuted in the EU - claims...,od-novorossia.livejournal.com,,https://euvsdisinfo.eu/report/the-christian-faith-is-persecuted-in-the-eu-claims/
4,23.12.2015,"Europe finds itself on the edge of the abyss, there...","""RISI TV"", YouTube channel",Russia,https://euvsdisinfo.eu/report/europe-finds-itself-on-the-edge-of-the-abyss-there/
5,22.12.2015,"This Week's Trend: During the past 20 years, the authorities...","Petr Tolstoy's ""Vremya Pokazhet"", political talk show, 25:00","Russia, Ukraine",https://euvsdisinfo.eu/report/this-weeks-trend-during-the-past-20-years-the-authorities/
6,22.12.2015,Kiev’s Department of Education issued an instruction on how children...,"Petr Tolstoy's ""Vremya Pokazhet"", political talk show, 39:56","Russia, Ukraine",https://euvsdisinfo.eu/report/kievs-department-of-education-issued-an-instruction-on-how-children/
7,22.12.2015,This Week's Trend: Russia has always been together with Ukraine,"Petr Tolstoy's ""Vremya Pokazhet"", political talk show, 1:01:17","Russia, Ukraine",https://euvsdisinfo.eu/report/this-weeks-trend-russia-has-always-been-together-with-ukraine/
8,22.12.2015,Majority of Cypriots wants to provide Russians access to the...,mixednews.ru,"Cyprus, Russia",https://euvsdisinfo.eu/report/majority-of-cypriots-wants-to-provide-russians-access-to-the/
9,22.12.2015,A group of 16 Ukrainian saboteurs trained by foreign secret...,lifenews.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/a-group-of-16-ukrainian-saboteurs-trained-by-foreign-secret/
0,21.12.2015,Kyiv school teaches how to forget Russian language,Korrespondent.net // russian.rt.com // lifenews.ru // dnr-news.com,"Russia, Ukraine",https://euvsdisinfo.eu/report/kyiv-school-teaches-how-to-forget-russian-language/
1,21.12.2015,"The buildings of American government institutions, as well as e","""VedaMost. Biblioteka Znaniy"", YouTube channel",US,https://euvsdisinfo.eu/report/the-buildings-of-american-government-institutions-as-well-as-e/
2,21.12.2015,Petro Poroshenko aims to violate agreements with Russia and prohibited...,ukraina.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/petro-poroshenko-aims-to-violate-agreements-with-russia-and-prohibited/
3,21.12.2015,While Russia alongside with Syrian Arab Army celebrates great successes...,southfront.org,"Russia, US, Syria",https://euvsdisinfo.eu/report/while-russia-alongside-with-syrian-arab-army-celebrates-great-successes/
4,21.12.2015,While Russia alongside with Syrian Arab Army celebrates great successes...,AC24.cz,"Russia, US, Syria",https://euvsdisinfo.eu/report/while-russia-alongside-with-syrian-arab-army-celebrates-great-successes-2/
5,21.12.2015,Germany warns it will sue the refugee quotas rejecters,aeronet.cz,"Czech Republic, Germany",https://euvsdisinfo.eu/report/germany-warns-it-will-sue-the-refugee-quotas-rejecters/
6,21.12.2015,The EU makes use of migrant crisis to create occupation...,prisonplanet.com,,https://euvsdisinfo.eu/report/the-eu-makes-use-of-migrant-crisis-to-create-occupation/
7,21.12.2015,The EU makes use of migrant crisis to create occupation...,svobodnenoviny.eu // zvedavec.org,,https://euvsdisinfo.eu/report/the-eu-makes-use-of-migrant-crisis-to-create-occupation-2/
8,21.12.2015,Data from a Russian satellite revealed a strong Electro-magnetic radiation...,yournewswire.com,"Russia, US",https://euvsdisinfo.eu/report/data-from-a-russian-satellite-revealed-a-strong-electro-magnetic-radiation/
9,20.12.2015,"Recently, Turkish Foreign Minister declared that Turkey together with NATO...","""Voskresnyi vecher s Vladimirom Solovyevym"", political talk show, 0:14:30","Turkey, Russia",https://euvsdisinfo.eu/report/recently-turkish-foreign-minister-declared-that-turkey-together-with-nato/
0,20.12.2015,Kiev refuses to pay its official national debt,"Dmitriy Kiselyev's ""Vesti nedeli"", news show, 14:40","Russia, Ukraine",https://euvsdisinfo.eu/report/kiev-refuses-to-pay-its-official-national-debt/
1,20.12.2015,"To make the US propaganda work effectively, the United States...","Dmitriy Kiselyev's ""Vesti nedeli"", news show, 57:35",US,https://euvsdisinfo.eu/report/to-make-the-us-propaganda-work-effectively-the-united-states/
2,20.12.2015,"Outraged mob in Geldermalsen, Netherlands, interrupted a meeting of the...",AC24.cz,The Netherlands,https://euvsdisinfo.eu/report/outraged-mob-in-geldermalsen-netherlands-interrupted-a-meeting-of-the/
3,18.12.2015,Nationalist organisations in Ukraine are supervised by Ukraine's secret service...,odnarodyna.org,"Ukraine, US",https://euvsdisinfo.eu/report/nationalist-organisations-in-ukraine-are-supervised-by-ukraines-secret-service/
4,18.12.2015,"There will be more scandals of Mikhail Saakashvili, he will...",gazeta.ru,Ukraine,https://euvsdisinfo.eu/report/there-will-be-more-scandals-of-mikhail-saakashvili-he-will/
5,18.12.2015,Last Week's Trend: Putin fights jihadis / US-backed maniacs in...,russia-insider.com,"Russia, US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-putin-fights-jihadis-us-backed-maniacs-in/
6,18.12.2015,Ukrainian football player Yevhen Konoplianka uses fascist slogan,lavozdegalicia.es,Ukraine,https://euvsdisinfo.eu/report/ukrainian-football-player-yevhen-konoplianka-uses-fascist-slogan/
7,17.12.2015,This Week's Trend: Kiev circumvents the Minsk-II agreement because of...,nwoo.org,Ukraine,https://euvsdisinfo.eu/report/this-weeks-trend-kiev-circumvents-the-minsk-ii-agreement-because-of-2/
8,17.12.2015,The Oposition Block won first or second place in 9-10...,"""Pitler"", YouTube channel","Russia, Ukraine",https://euvsdisinfo.eu/report/the-oposition-block-won-first-or-second-place-in-9-10/
9,17.12.2015,"Foreigners didn't want to adopt disabled Russian children, said President...",Putin as quoted by Meduza.io,Russia,https://euvsdisinfo.eu/report/foreigners-didnt-want-to-adopt-disabled-russian-children-said-president/
0,17.12.2015,Maidan was a coup. After banning the Communist Party of...,"""Polit Navigator"", YouTube channel // ""Soviet Novorossiya"", VK group",Ukraine,https://euvsdisinfo.eu/report/maidan-was-a-coup-after-banning-the-communist-party-of/
1,17.12.2015,Ukraine is a fascist dictatorship,kprf.ru,Ukraine,https://euvsdisinfo.eu/report/ukraine-is-a-fascist-dictatorship/
2,17.12.2015,The nations within the EU want to speak for themselves...,rbth.com,,https://euvsdisinfo.eu/report/the-nations-within-the-eu-want-to-speak-for-themselves/
3,17.12.2015,Last Week's Trend: The USA provided the terrorists operating in...,vlasteneckenoviny.cz,"US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-the-usa-provided-the-terrorists-operating-in/
4,17.12.2015,This Week's Trend: Ukrainian propaganda is guided by European curators,"""Georgiy Kotenok"", YouTube channel","Russia, Ukraine",https://euvsdisinfo.eu/report/this-weeks-trend-ukrainian-propaganda-is-guided-by-european-curators/
5,16.12.2015,This Week's Trend: Kiev circumvents the Minsk-II agreement because of...,ukraina.ru,Ukraine,https://euvsdisinfo.eu/report/this-weeks-trend-kiev-circumvents-the-minsk-ii-agreement-because-of/
6,16.12.2015,Mikhail Khodorkovsky became a Ukrainian citizen,newukraina.com // informator.su // ipolk.ru // topru.org // cont.ws,Ukraine,https://euvsdisinfo.eu/report/mikhail-khodorkovsky-became-a-ukrainian-citizen/
7,16.12.2015,Americans have fully accepted Russia's interpretation of the Syria conflict...,"Petr Tolstoy's ""Vremya Pokazhet"", political talk show","Russia, US, Syria",https://euvsdisinfo.eu/report/americans-have-fully-accepted-russias-interpretation-of-the-syria-conflict/
8,16.12.2015,Americans will support the Kyiv junta as they have been...,"Petr Tolstoy's ""Vremya Pokazhet"", political talk show","Ukraine, US",https://euvsdisinfo.eu/report/americans-will-support-the-kyiv-junta-as-they-have-been/
9,16.12.2015,This Week's Trend: Ukrainian authorities are killing peaceful citizens,"""Dentv.ru"", YouTube channel","Russia, Ukraine",https://euvsdisinfo.eu/report/this-weeks-trend-ukrainian-authorities-are-killing-peaceful-citizens/
0,16.12.2015,National TV and Radio Company of Ukraine is directed by...,"""Soviet Novorossiya"", VK group","Ukraine, US",https://euvsdisinfo.eu/report/national-tv-and-radio-company-of-ukraine-is-directed-by/
1,16.12.2015,Zakarpattia oblast (region in Western Ukraine) says good bye to...,svpressa.ru,"Hungary, Ukraine",https://euvsdisinfo.eu/report/zakarpattia-oblast-region-in-western-ukraine-says-good-bye-to/
2,16.12.2015,"In a Ukrainian canteen, students were served military food ration...",rusvesna.su,Ukraine,https://euvsdisinfo.eu/report/in-a-ukrainian-canteen-students-were-served-military-food-ration/
3,16.12.2015,Last Week's Trend: EU diplomats and officials have outlined the...,russia-insider.com,Russia,https://euvsdisinfo.eu/report/last-weeks-trend-eu-diplomats-and-officials-have-outlined-the/
4,16.12.2015,Russia covers the Syrian Arab Army and prepares terrain for...,strategic-culture.org,"Turkey, Russia, Syria",https://euvsdisinfo.eu/report/russia-covers-the-syrian-arab-army-and-prepares-terrain-for/
5,16.12.2015,Russia covers the Syrian Arab Army and prepares terrain for...,nwoo.org,"Turkey, Russia, Syria",https://euvsdisinfo.eu/report/russia-covers-the-syrian-arab-army-and-prepares-terrain-for-2/
6,16.12.2015,A grim report circulating in the Kremlin prepared by the...,whatdoesitmean.com,"Russia, US",https://euvsdisinfo.eu/report/a-grim-report-circulating-in-the-kremlin-prepared-by-the/
7,15.12.2015,Last Week's Trend: Washington panics because Putin interrupted a supply...,nwoo.org,"Turkey, Russia, US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-washington-panics-because-putin-interrupted-a-supply-3/
8,15.12.2015,"Dutch invastigation on MH17 is biased, the Australian detective Andrew...",bewcoldwar.org // johnhelmer.net // globalresearch.ca,"Australia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/dutch-invastigation-on-mh17-is-biased-the-australian-detective-andrew/
9,15.12.2015,"Eka Zguladze, Deputy Minister of Interior of Ukraine, was arrested...",ukraina.ru,Ukraine,https://euvsdisinfo.eu/report/eka-zguladze-deputy-minister-of-interior-of-ukraine-was-arrested/
0,15.12.2015,Three leaders of Donbass separatists were killed ritually by Jews,"""Jewish Wisdom"", YouTube channel","Israel, Ukraine",https://euvsdisinfo.eu/report/three-leaders-of-donbass-separatists-were-killed-ritually-by-jews/
1,15.12.2015,Jews are responsible for anti-terrorist operations in Ukraine,"""Eduard Chodos"", YouTube channel","Israel, Ukraine",https://euvsdisinfo.eu/report/jews-are-responsible-for-anti-terrorist-operations-in-ukraine/
2,15.12.2015,Last Week's Trend: The US pilots are prohibited to engage...,nwoo.org,US,https://euvsdisinfo.eu/report/last-weeks-trend-the-us-pilots-are-prohibited-to-engage/
3,15.12.2015,Last Week's Trend: Global terrorism is controlled from the USA,czechfreepress.cz,US,https://euvsdisinfo.eu/report/last-weeks-trend-global-terrorism-is-controlled-from-the-usa/
4,14.12.2015,Last Week's Trend: Washington panics because Putin interrupted a supply...,russia-insider.com,"Turkey, Russia, US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-washington-panics-because-putin-interrupted-a-supply/
5,14.12.2015,Turkey and the US agreed to turn northern Iraq and...,nwoo.org,"Iraq, Turkey, US, Syria",https://euvsdisinfo.eu/report/turkey-and-the-us-agreed-to-turn-northern-iraq-and-2/
6,14.12.2015,"The Germans have voted Angela Merkel, Barack Obama and Recep...",prvnizpravy.cz,"Turkey, US, Germany",https://euvsdisinfo.eu/report/the-germans-have-voted-angela-merkel-barack-obama-and-recep-2/
7,14.12.2015,"The IMF entered the Cold War, forgives Ukraine's debt to...",aeronet.cz // eurasia24.cz,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-imf-entered-the-cold-war-forgives-ukraines-debt-to-2/
8,14.12.2015,Last Week's Trend: ISIS leader Abu Bakr al-Baghdadi is in...,gifakt.ru,US,https://euvsdisinfo.eu/report/last-weeks-trend-isis-leader-abu-bakr-al-baghdadi-is-in/
9,14.12.2015,Czech President Miloš Zeman and his supporters know that Russia...,svobodnenoviny.eu,"Czech Republic, Turkey, Russia, Ukraine, Syria",https://euvsdisinfo.eu/report/czech-president-milo%c5%a1-zeman-and-his-supporters-know-that-russia/
0,13.12.2015,Turkish fishing boat tried to ram Russian destroyer,vesti.ru,"Turkey, Russia",https://euvsdisinfo.eu/report/turkish-fishing-boat-tried-to-ram-russian-destroyer/
1,13.12.2015,Last Week's Trend: Turkey and Saudi Arabia against terrorism? That...,czechfreepress.cz,"Turkey, Saudi Arabia",https://euvsdisinfo.eu/report/last-weeks-trend-turkey-and-saudi-arabia-against-terrorism-that/
2,13.12.2015,Last Week's Trend: Americans salvaging victory for the jihadists? American...,strategic-culture.org,"Russia, US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-americans-salvaging-victory-for-the-jihadists-american/
3,13.12.2015,Last Week's Trend: Americans salvaging victory for the jihadists? American...,ac24.cz // svobodnenoviny.eu,"Russia, US, Syria",https://euvsdisinfo.eu/report/last-weeks-trend-americans-salvaging-victory-for-the-jihadists-american-2/
4,13.12.2015,"Since 30 September, the Russian Air Force has destroyed 8,000...","Dmitriy Kiselyev's ""Vesti nedeli"", news show, 06:59","Russia, Syria",https://euvsdisinfo.eu/report/since-30-september-the-russian-air-force-has-destroyed-8000/
5,13.12.2015,Russia has joined the war with a barbaric pseudo-caliphate created...,"Dmitriy Kiselyev's ""Vesti nedeli"", news show, 24:06","Russia, US",https://euvsdisinfo.eu/report/russia-has-joined-the-war-with-a-barbaric-pseudo-caliphate-created/
6,13.12.2015,"RT has 3 billion views on Youtube, says Kremlin's prominent...","Dmitriy Kiselyev's ""Vesti nedeli"", news show, 01:21:00",Russia,https://euvsdisinfo.eu/report/rt-has-3-billion-views-on-youtube-says-kremlins-prominent/
7,13.12.2015,"The article elaborates on the phenomenon of crisis actors, hired...",ceskoaktualne.cz,Syria,https://euvsdisinfo.eu/report/the-article-elaborates-on-the-phenomenon-of-crisis-actors-hired/
8,12.12.2015,"Recep Erdoğan deploys the nationalist and paramilitary movement „Grey Wolves""...","""Kiállunk Oroszország mellett - Support Vladimir Putin from Hungary"", Facebook group","Turkey, Ukraine",https://euvsdisinfo.eu/report/recep-erdo%c4%9fan-deploys-the-nationalist-and-paramilitary-movement-grey-wolves/
9,12.12.2015,Tensions in Eastern Ukraine were increasing again in the past...,rt.com,Ukraine,https://euvsdisinfo.eu/report/tensions-in-eastern-ukraine-were-increasing-again-in-the-past/
0,12.12.2015,EU prepares for another shocking move,cz.sputniknews.com // svetkolemnas.info,,https://euvsdisinfo.eu/report/eu-prepares-for-another-shocking-move/
1,12.12.2015,Europeans prohibit Christmas concerts and do not put up Christmas...,"""Voyennaya tayna"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/europeans-prohibit-christmas-concerts-and-do-not-put-up-christmas/
2,12.12.2015,Russian Ministry of Defence: Putin ordered his minister of defence...,whatdoesitmean.com,"Israel, US, Syria",https://euvsdisinfo.eu/report/russian-ministry-of-defence-putin-ordered-his-minister-of-defence/
